,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
60,4.580717658996582,0.06208862339704627,0.007021617889404297,0.0009143773744371907,mle,1.0,6,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.7583756345177665,0.7309644670050761,0.7388211382113821,0.7784552845528455,0.7611788617886179,0.7535590772151376,0.01690446531317055,57
62,8.568156147003174,0.12236247879785617,0.0070000171661376955,0.0006320327759196586,mle,1.0,6,500,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",0.7583756345177665,0.7269035532994924,0.741869918699187,0.7723577235772358,0.7601626016260162,0.7519338863439395,0.01583756306463359,58
58,2.340830659866333,0.09905459140992856,0.005686283111572266,0.0006021596601476962,mle,1.0,6,100,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",0.7553299492385787,0.7258883248730964,0.7398373983739838,0.7794715447154471,0.7530487804878049,0.7507151995377821,0.017823406894325638,59
52,3.2967837333679197,0.15495349835445624,0.006600093841552734,0.0012004614195964109,mle,1.0,4,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.749238578680203,0.732994923857868,0.7520325203252033,0.7632113821138211,0.7520325203252033,0.7499019850604597,0.009721185498551126,60
61,4.397875785827637,0.15910479724966992,0.006612396240234375,0.00079155853852523,mle,1.0,6,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.7543147208121828,0.7258883248730964,0.7317073170731707,0.7530487804878049,0.7804878048780488,0.7490893896248606,0.019335289986148002,61
54,8.19474754333496,0.032573853506447134,0.006647539138793945,0.0010149125383585428,mle,1.0,4,500,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",0.7522842639593909,0.7258883248730964,0.7459349593495935,0.7682926829268293,0.7479674796747967,0.7480735421567413,0.013589057974529237,62
63,6.88675365447998,0.6160045427450813,0.006600856781005859,0.0004884242569225931,mle,1.0,6,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.7543147208121828,0.7218274111675127,0.7347560975609756,0.7571138211382114,0.7703252032520326,0.747667450786183,0.017211650403319678,63
59,2.380409669876099,0.03907764667567193,0.006607246398925781,0.0006949566707100735,mle,1.0,6,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.749238578680203,0.7269035532994924,0.7367886178861789,0.7520325203252033,0.7672764227642277,0.7464479385910611,0.013770159411636052,64
157,0.0007999420166015625,0.0003999713778096149,0.0,0.0,100,0.01,6,200,1,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",,,,,,,,65
156,0.0008002758026123047,0.00040013853702223053,0.0,0.0,100,0.01,6,200,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",,,,,,,,65
