,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__reg_alpha,param_xgb__reg_lambda,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
443,0.0007996082305908204,0.00039980412595877306,0.0,0.0,100,0.1,6,500,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
432,0.0003997802734375,0.0004896288627950879,0.0,0.0,100,0.1,6,200,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
433,0.0009998321533203126,7.62939453125e-07,0.0,0.0,100,0.1,6,200,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
434,0.003300333023071289,0.004353805930788649,0.0,0.0,100,0.1,6,200,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
435,0.0013005256652832032,0.0004006442839396525,0.0,0.0,100,0.1,6,200,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
436,0.0009993553161621095,3.2340669551493016e-07,0.0,0.0,100,0.1,6,200,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
437,0.0026000022888183595,0.004223928536901552,0.0,0.0,100,0.1,6,200,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
438,0.0008013725280761718,0.0004006967761081612,0.0,0.0,100,0.1,6,200,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
439,0.0010000228881835937,7.776978697919889e-07,0.0,0.0,100,0.1,6,200,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
440,0.0009997367858886718,5.309833872633002e-07,0.0,0.0,100,0.1,6,500,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
441,0.0009996414184570313,2.3360154559928684e-07,0.0,0.0,100,0.1,6,500,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
442,0.0007999420166015625,0.0003999713493858706,0.0,0.0,100,0.1,6,500,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
416,0.0007013320922851562,0.00039999835671686795,0.0,0.0,100,0.1,6,50,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
444,0.0009998798370361329,6.468133910298603e-07,0.0,0.0,100,0.1,6,500,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
431,0.0012000560760498046,0.00040025725261293973,0.0,0.0,100,0.1,6,100,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
415,0.0010010719299316407,2.5473995951067125e-06,0.0,0.0,100,0.1,4,500,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
401,0.0009999275207519531,4.76837158203125e-07,0.0,0.0,100,0.1,4,200,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
413,0.0006011962890625,0.0004908799331898797,0.0,0.0,100,0.1,4,500,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
385,0.0008013248443603516,0.000400668476590167,0.0,0.0,100,0.1,4,50,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
386,0.0010010719299316407,2.3330936093759663e-06,0.0,0.0,100,0.1,4,50,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
387,0.0010001659393310547,3.371747880871523e-07,0.0,0.0,100,0.1,4,50,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
388,0.0008024215698242187,0.000401217670485865,0.0,0.0,100,0.1,4,50,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
389,0.0007999420166015625,0.00039997126411462557,0.0,0.0,100,0.1,4,50,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
390,0.0010013580322265625,2.4592966000037437e-06,0.0,0.0,100,0.1,4,50,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
391,0.0013010025024414063,0.000870904364249273,0.0,0.0,100,0.1,4,50,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
392,0.0010012149810791015,2.363111818955205e-06,0.0,0.0,100,0.1,4,100,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
393,0.000999784469604492,1.9073486328124998e-07,0.0,0.0,100,0.1,4,100,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
394,0.0009996891021728516,3.015782985847835e-07,0.0,0.0,100,0.1,4,100,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
395,0.0010003089904785157,5.56082906231432e-07,0.0,0.0,100,0.1,4,100,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
396,0.0008002281188964844,0.00040011418730945476,0.0,0.0,100,0.1,4,100,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
397,0.0010004043579101562,2.611744678045111e-07,0.0,0.0,100,0.1,4,100,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
414,0.0010000705718994141,2.86102294921875e-07,0.0,0.0,100,0.1,4,500,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
398,0.0009998798370361329,6.641573084442196e-07,0.0,0.0,100,0.1,4,100,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
400,0.0009996891021728516,5.223489356090222e-07,0.0,0.0,100,0.1,4,200,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
445,0.001100921630859375,0.00020186908836133488,0.0,0.0,100,0.1,6,500,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
402,0.0008002758026123047,0.0004001388211408215,0.0,0.0,100,0.1,4,200,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
403,0.000800323486328125,0.0004001626807002748,0.0,0.0,100,0.1,4,200,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
404,0.0012000560760498046,0.00039989969238978966,0.0,0.0,100,0.1,4,200,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
405,0.0010004043579101562,8.792442757885826e-07,0.0,0.0,100,0.1,4,200,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
406,0.0009996414184570313,3.1629798797182086e-07,0.0,0.0,100,0.1,4,200,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
407,0.0006001949310302735,0.0004900573951934843,0.0,0.0,100,0.1,4,200,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
408,0.0006004810333251953,0.0004902912284789569,0.0,0.0,100,0.1,4,500,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
409,0.0009998321533203126,3.568322550558034e-07,0.0,0.0,100,0.1,4,500,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
410,0.0016014575958251953,0.0011988889664906915,0.0,0.0,100,0.1,4,500,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
411,0.0010013580322265625,1.9947529471732987e-06,0.0,0.0,100,0.1,4,500,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
412,0.008000040054321289,0.010844336874140272,0.0,0.0,100,0.1,4,500,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
399,0.000999784469604492,5.56082906231432e-07,0.0,0.0,100,0.1,4,100,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
446,0.0009996414184570313,3.814697265625001e-07,0.0,0.0,100,0.1,6,500,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
460,0.0009999275207519531,3.371747880871523e-07,0.0,0.0,100,1.0,4,100,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
448,0.0009994029998779297,3.1629798797182086e-07,0.0,0.0,100,1.0,4,50,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
482,0.001100635528564453,0.0002015354152995796,0.0,0.0,100,1.0,6,50,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
483,0.0006013393402099609,0.0004909956907767942,0.0,0.0,100,1.0,6,50,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
484,0.0010000228881835937,6.14361702286011e-07,0.0,0.0,100,1.0,6,50,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
485,0.0010001182556152344,2.3360154559928684e-07,0.0,0.0,100,1.0,6,50,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
486,0.0009996891021728516,0.0,0.0,0.0,100,1.0,6,50,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
487,0.0007996559143066406,0.00039982808510602566,0.0,0.0,100,1.0,6,50,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
488,0.0005999088287353515,0.0004898235384771108,0.0,0.0,100,1.0,6,100,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
489,0.0024003028869628907,0.002800273923682601,0.0,0.0,100,1.0,6,100,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
490,0.0009998798370361329,1.784161275279017e-07,0.0,0.0,100,1.0,6,100,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
491,0.0010000228881835937,2.431401974483864e-07,0.0,0.0,100,1.0,6,100,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
492,0.0009998321533203126,4.90933901833868e-07,0.0,0.0,100,1.0,6,100,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
493,0.0009999275207519531,3.015782985847835e-07,0.0,0.0,100,1.0,6,100,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
494,0.0009998798370361329,4.370284743266907e-07,0.0,0.0,100,1.0,6,100,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
481,0.0008000373840332031,0.00040001907569156575,0.0,0.0,100,1.0,6,50,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
495,0.0017999172210693359,0.0016002178582883977,0.0,0.0,100,1.0,6,100,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
497,0.00040001869201660155,0.000489920893719676,0.0,0.0,100,1.0,6,200,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
498,0.0011997222900390625,0.0004001858513518428,0.0,0.0,100,1.0,6,200,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
499,0.0009997367858886718,4.1019083342755444e-07,0.0,0.0,100,1.0,6,200,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
500,0.0010014057159423828,1.903768995063508e-06,0.0,0.0,100,1.0,6,200,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
501,0.0008000373840332031,0.0004000189904304944,0.0,0.0,100,1.0,6,200,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
502,0.001001262664794922,1.9924719253326587e-06,0.0,0.0,100,1.0,6,200,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
503,0.0,0.0,0.0,0.0,100,1.0,6,200,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
504,0.001101064682006836,0.00020263219583803717,0.0,0.0,100,1.0,6,500,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
505,0.0011997222900390625,0.00039994729080425665,0.0,0.0,100,1.0,6,500,0,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
506,0.0010015487670898438,2.4285948902600944e-06,0.0,0.0,100,1.0,6,500,0,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
507,0.0007997512817382813,0.00039987578302185753,0.0,0.0,100,1.0,6,500,0,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
508,0.0006007194519042969,0.0004904863134393152,0.0,0.0,100,1.0,6,500,0.5,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
509,0.0017995357513427735,0.0016000509857145551,0.0,0.0,100,1.0,6,500,0.5,0,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",,,,,,,,257
496,0.0010000228881835937,3.8738433859996607e-07,0.0,0.0,100,1.0,6,200,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
480,0.0010001659393310547,5.001110306597479e-07,0.0,0.0,100,1.0,6,50,0,0,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",,,,,,,,257
479,0.0010001659393310547,0.0006327868581406474,0.0,0.0,100,1.0,4,500,0.5,0.5,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",,,,,,,,257
478,0.0010010242462158204,2.2396123057970764e-06,0.0,0.0,100,1.0,4,500,0.5,0.5,0.8,"{'pca__n_components': 100, 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",,,,,,,,257
