,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__reg_alpha,param_xgb__reg_lambda,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
189,29.81398344039917,0.4417306755597957,0.011925697326660156,0.001323871307728601,mle,0.1,6,500,0.5,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8380669494970715,0.8382060182479761,0.9900442564066604,0.990913022135995,0.9888229198320125,0.9292106332239431,0.07436470971080508,82
188,30.133373832702638,0.5576206831280106,0.011822271347045898,0.0008774220337512664,mle,0.1,6,500,0.5,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.835090811124144,0.8415252487474969,0.9900052983022058,0.990081266605892,0.9890391373117349,0.9291483524182947,0.07419962719591919,83
191,31.930480098724367,0.8491215992755535,0.011821603775024414,0.00166586246995067,mle,0.1,6,500,0.5,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8349332508573419,0.8394741045479691,0.9905175973757822,0.9912188432559627,0.9892670422227936,0.9290821676519698,0.07503482006964961,84
158,19.102074527740477,0.4048780138976524,0.011118364334106446,0.003266793777035359,mle,0.1,4,500,0.5,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8308571083995183,0.8437809229954107,0.9904250718777028,0.9904747434608822,0.9892650943175708,0.9289605882102171,0.07493780837820128,85
186,28.431013965606688,0.5207830226569625,0.011946821212768554,0.0011170790595895076,mle,0.1,6,500,0,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8333732096971538,0.8400078305789953,0.9902604738863826,0.991061062932922,0.9888287635476808,0.9287062681286269,0.0751632356815652,86
190,31.41641483306885,1.2071222336950185,0.011410808563232422,0.0008634175970490411,mle,0.1,6,500,0.5,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.834095847217116,0.8394293027278464,0.9902098283505918,0.9903500775266278,0.9889105755670352,0.9285991262778435,0.07500487542894366,87
104,6.511162996292114,0.10036990650985779,0.010417699813842773,0.0024191420813193636,mle,0.01,6,100,0,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8352250291291975,0.8531893052211651,0.9827288983427223,0.9833522280139938,0.9853215601941672,0.9279634041802491,0.06862756195598799,88
184,27.27204523086548,0.48145349656146785,0.012019824981689454,0.0009995009982024078,mle,0.1,6,500,0,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8325348334626883,0.8368561199286287,0.9906831693197135,0.9904552644086548,0.989200813445221,0.9279460401129812,0.07615270142652818,89
106,6.078815841674805,0.25083899784130737,0.009318780899047852,0.0009799491146238275,mle,0.01,6,100,0,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.835694792146885,0.8534308454687829,0.9820948551927257,0.9824766446163795,0.9857023756652097,0.9278799026179966,0.06827043344199848,90
108,6.220110368728638,0.2308558118795261,0.010618495941162109,0.001282867242400791,mle,0.01,6,100,0.5,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8344654330281333,0.8531084671544221,0.9819974599315897,0.9824669050902659,0.9856906882338734,0.9275457906876567,0.06865422101830514,91
110,6.150002384185791,0.1616785267554246,0.009516763687133788,0.0006329434380937803,mle,0.01,6,100,0.5,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8361227336122733,0.852415986847744,0.9813254326297499,0.98157573845087,0.9854715488963169,0.9273822880873908,0.06807261965180213,92
105,6.557219123840332,0.13753451868199695,0.009117460250854493,0.001743516579251012,mle,0.01,6,100,0,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8334257297860876,0.8542372782309904,0.9804576408530268,0.982550665014843,0.9845521376311913,0.9270446903032278,0.06827355569218094,93
109,6.1602898120880125,0.20588739907822462,0.008614921569824218,0.0006620284665700164,mle,0.01,6,100,0.5,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8328976111140287,0.8548946962436597,0.980321287487436,0.9819789548319736,0.9843992270712075,0.926898355349661,0.06813941474326295,94
107,6.250232076644897,0.20166821225032752,0.008916950225830078,0.0013554337204977561,mle,0.01,6,100,0,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8330911573676931,0.8541944243160905,0.9800076747465776,0.9819302572014055,0.9846096008352618,0.9267666228934057,0.06821328770479423,95
111,6.033835983276367,0.19790325112371157,0.009417009353637696,0.001021443731747953,mle,0.01,6,100,0.5,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8330541987865915,0.8550700077137048,0.9795187505356738,0.9814939264315157,0.9842326811746647,0.92667391292843,0.06782712239545052,96
80,7.954965305328369,0.12811086154304022,0.010918807983398438,0.0007999182795594197,mle,0.01,4,200,0,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8363649095779135,0.851996213272247,0.98038849021762,0.9799385241111709,0.9839395214386449,0.9265255317235193,0.06743009619308421,97
84,8.016170597076416,0.1422550301834909,0.010018205642700196,0.0006343741374563875,mle,0.01,4,200,0.5,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8358416538770523,0.8525299393032734,0.9797826916933529,0.9795168026304512,0.9835518882993229,0.9262445951606907,0.06722339473253254,98
82,7.693484449386597,0.13779606860195942,0.010215854644775391,0.0008744739980389322,mle,0.01,4,200,0,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8360313097537586,0.8520585462393742,0.9796648434273783,0.9794086938905902,0.9835879245459433,0.926150263571409,0.06724635896440413,99
81,7.905606365203857,0.13338950073444553,0.010024690628051757,0.0010041572251988393,mle,0.01,4,200,0,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8350888659356648,0.8511780930787032,0.9807235299159284,0.9797057494370555,0.983797324357386,0.9260987125449477,0.06794498698697095,100
86,7.847709608078003,0.08193385381225841,0.010218954086303711,0.0013319851990252075,mle,0.01,4,200,0.5,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8355022184874603,0.8523624194541191,0.9795547867822942,0.9791515704011905,0.98340676936023,0.9259955528970588,0.06723255672700124,101
87,7.812188243865966,0.12329594098102264,0.009424591064453125,0.0012055861112058794,mle,0.01,4,200,0.5,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8355615467360709,0.8515774136493615,0.9797554210202348,0.979198320126536,0.9836278566030092,0.9259441116270425,0.0674662819197028,102
85,8.032789945602417,0.12053639778872063,0.00991683006286621,0.0008030303915015665,mle,0.01,4,200,0.5,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8354176027886222,0.8507972776076607,0.9804050474120131,0.979247017757104,0.983565523635882,0.9258864938402563,0.06777831410848105,103
83,7.962364673614502,0.13472101046884302,0.010919666290283203,0.0008010420985673538,mle,0.01,4,200,0,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8353349322782632,0.8508060431811628,0.9802745377620906,0.9792996111981175,0.9835898724511659,0.9258609993741601,0.06778990552182677,104
56,32.168852138519284,0.5701636591504379,0.012221193313598633,0.001401858771906908,mle,0.001,6,500,0,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8244700820285982,0.8464164387617555,0.9784629859049578,0.9794778445259968,0.9826441644655338,0.9222943031373685,0.07126571774655938,105
60,31.346054363250733,0.8570133862278384,0.011118459701538085,0.0010232215845191917,mle,0.001,6,500,0.5,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8234031461478459,0.846579088847853,0.9776779801002002,0.9787035521999642,0.9821532923494075,0.9217034119290541,0.0711940481876815,106
58,30.435327768325806,0.8101626651919104,0.011630392074584961,0.0015715010214889483,mle,0.001,6,500,0,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8234984603833189,0.8465323391225077,0.9775026686301552,0.9786986824369073,0.9820597928987167,0.9216583886943213,0.0711334003010439,107
62,33.08587498664856,1.8989064937161346,0.010720539093017577,0.001167236309776718,mle,0.001,6,500,0.5,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8229820128421343,0.8470086019494635,0.9769962132722471,0.9776809019580343,0.98176176339964,0.9212858986843038,0.07088319482177018,108
96,3.8871824741363525,0.12774367846107262,0.009917736053466797,0.0010207247535565416,mle,0.01,6,50,0,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.818452641468695,0.843711772360004,0.9783139711554195,0.9793336995395153,0.9821688755911893,0.9203961920229646,0.07337158998655445,109
102,3.4158689975738525,0.08013624898974007,0.009820890426635743,0.000981365676833564,mle,0.01,6,50,0.5,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8210825362923541,0.8448006513795064,0.9766504600952136,0.9772650241929829,0.9821211519132323,0.9203839647746579,0.07181429475307585,110
57,32.59063544273376,0.845340611931531,0.011419725418090821,0.0009212176419152393,mle,0.001,6,500,0,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8193114421821903,0.8461602892249673,0.9773439143545032,0.9781065192491993,0.980779045214776,0.9203402420451272,0.07203984198969132,111
97,3.8059934616088866,0.07745977482581559,0.009922933578491212,0.001392192849591465,mle,0.01,6,50,0,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8185946402276648,0.8476835511091372,0.9764449560942163,0.9774062473216303,0.981543598014695,0.9203345985534688,0.0718070758998111,112
98,3.599582624435425,0.10872940488156543,0.01081852912902832,0.0012513174969607098,mle,0.01,6,50,0,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8180752749037618,0.8448435052944063,0.9776672666214753,0.9781863833633311,0.9825896231192973,0.9202724106604544,0.07302794946491178,113
61,31.817093420028687,1.079631394000461,0.012028360366821289,0.0009050729219857569,mle,0.001,6,500,0.5,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8198035748673866,0.8467904365645185,0.976584231317641,0.9771267229221695,0.9804089432224585,0.9201427817788348,0.07143296155344003,114
99,3.7492008209228516,0.13919378000773733,0.010516023635864258,0.0017910706119858531,mle,0.01,6,50,0,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8198210815636982,0.8470680130587568,0.9757183874461404,0.9765540387866888,0.9812952400987976,0.9200913521908165,0.07129495515617472,115
59,31.794625806808472,1.088260435454921,0.0111236572265625,0.0011608741884357213,mle,0.001,6,500,0,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8198629031159973,0.846508964259835,0.9765452732131865,0.9769786821252424,0.9803953078858996,0.9200582261200321,0.07144212330163349,116
101,3.511200714111328,0.08164782482020662,0.008815383911132813,0.0009814476711990055,mle,0.01,6,50,0.5,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8185888046622278,0.8474936303499218,0.9760553750496717,0.9768481724753201,0.9811754439276003,0.9200322852929483,0.07163484304924653,117
100,3.727555513381958,0.08564685289930439,0.010918569564819337,0.0013554399087721165,mle,0.01,6,50,0.5,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8161378671786405,0.8445893036628411,0.9775270174454392,0.9782808567666331,0.9827620127315086,0.9198594115570125,0.07364659282605834,118
63,34.65498127937317,1.3013250553993212,0.012320995330810547,0.0007460363679026885,mle,0.001,6,500,0.5,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8196508775717823,0.8468264728111389,0.9760972550119601,0.9762715925293939,0.9801381843965,0.9197968764641551,0.07120969109004306,119
103,3.292323637008667,0.052270128392437505,0.009824562072753906,0.0019392838687531727,mle,0.01,6,50,0.5,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8188543228896165,0.8473017616854833,0.9753171189702594,0.9757651371714857,0.9810780486664641,0.9196632778766618,0.0712954095956225,120
72,3.5590354919433596,0.04201627889099917,0.008502388000488281,0.0006361482114986566,mle,0.01,4,100,0,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8277311905137048,0.8439932446646875,0.9703041848795805,0.9709927693758132,0.9787980256032662,0.9183638830074103,0.06762419245567274,121
73,3.527484083175659,0.03548430375208428,0.009102392196655273,0.0002050166560371729,mle,0.01,4,100,0,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8258239332100084,0.8456538338670595,0.9704541735817301,0.9704648870604552,0.9788827594804547,0.9182559174399415,0.06773593237963317,122
77,3.6824853897094725,0.027927632143615547,0.009728527069091797,0.0010181632701779671,mle,0.01,4,100,0.5,0,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.9}",0.8276057258568069,0.8449496661290448,0.9704317726716688,0.96976753699072,0.9783850696960489,0.918227954268858,0.0672049723972343,123
76,3.5932474613189695,0.0750940260701742,0.010006380081176759,0.0017065663639456562,mle,0.01,4,100,0.5,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.827384946964436,0.8440662911105398,0.9697889639481703,0.9703032109269691,0.9780656132395222,0.9179218052379274,0.06738375342561621,124
79,3.9542619228363036,0.05002597554955562,0.008718252182006836,0.0003993514189078508,mle,0.01,4,100,0.5,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8258978503722116,0.8462683979648287,0.9698678541096905,0.9692182277179121,0.978067561144745,0.9178639782618776,0.06715627927366317,125
74,3.4501530647277834,0.04654950381234279,0.009201240539550782,0.0003993831991719734,mle,0.01,4,100,0,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8270406486036465,0.8439757135176831,0.9698814894462493,0.9703743094675985,0.978000358414561,0.9178545038899477,0.06750984076313037,126
75,3.5027328014373778,0.0626078324985879,0.008703994750976562,0.0006019338601233867,mle,0.01,4,100,0,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8256858248279968,0.8448483750574631,0.9703694397045417,0.9696769593978636,0.9784074706061102,0.9177976139187951,0.06772738179111265,127
247,9.308193492889405,0.46794962836777176,0.009706735610961914,0.0011274465568417034,mle,1.0,6,200,0.5,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8177514010220021,0.8207722665046011,0.9817627373522514,0.9839395214386448,0.9834856595217503,0.91754231716785,0.08025465114875004,128
78,3.7515846252441407,0.13552817758546182,0.009716939926147462,0.000979581040657765,mle,0.01,4,100,0.5,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8262022723691812,0.8439815572333512,0.9693389978417211,0.9701882845188284,0.9777071986785411,0.9174836621283247,0.06756993260059126,129
255,11.406350135803223,0.6591374910206826,0.008399868011474609,0.0010204789961705985,mle,1.0,6,500,0.5,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.816227345848676,0.8211842484592069,0.9818377317033262,0.9830727036145328,0.9837681057790452,0.9172180270809575,0.08045254744714724,130
50,12.3512273311615,0.3219964530022978,0.009818696975708007,0.001335955820914695,mle,0.001,6,200,0,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8138736677890405,0.8393601520924397,0.9751184326375416,0.9748486477641943,0.9790444356139406,0.9164490671794313,0.07380406356640952,131
239,5.679186391830444,0.25191919897351644,0.009215641021728515,0.0003993329826905011,mle,1.0,6,100,0.5,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8144445806076379,0.8202258790896271,0.9809475390165416,0.9834749460430253,0.982838954987806,0.9163863799489276,0.08089985916979703,132
54,12.80496187210083,0.20410602439007852,0.009417104721069335,0.0008021380328422093,mle,0.001,6,200,0.5,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8132667689835806,0.838668645738373,0.9746139251848562,0.9737373678346306,0.9788028953663229,0.9158179206215527,0.07382071373124299,133
52,12.805374097824096,0.35499782646265504,0.009917116165161133,0.00149746051245797,mle,0.001,6,200,0.5,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8085526047046327,0.8389335608486633,0.9753930872739456,0.9751642084102756,0.9792177991787632,0.9154522520832561,0.07550776273480174,134
254,16.58826470375061,1.9809810922755917,0.009903812408447265,0.0008003748361562083,mle,1.0,6,500,0.5,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8125694189138457,0.8190561620033814,0.982378275402632,0.9834934511426413,0.9784064966534988,0.9151807608231998,0.08117715107383983,135
48,12.907751893997192,0.1654935946762817,0.009646034240722657,0.0012475852680743135,mle,0.001,6,200,0,0,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}",0.8036740719992064,0.8389335608486632,0.9759131779684127,0.9758859072952947,0.9796911401478849,0.9148195716518923,0.07717752938449628,136
219,16.791807556152342,0.3394673021717443,0.011821174621582031,0.001170953200481673,mle,1.0,4,500,0,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.806320500924937,0.8176195819016229,0.9844722735170598,0.984079770614681,0.9814218539382747,0.9147827961793151,0.08402882557447339,137
246,9.181008338928223,0.4455180539085634,0.010007476806640625,0.0008318845440845781,mle,1.0,6,200,0.5,0.5,0.8,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.8}",0.8070548095757738,0.8194048370382492,0.9819468143957988,0.9841021715247423,0.9788077651293798,0.9142632795327887,0.08260302959354295,138
231,3.226084804534912,0.05544744542508246,0.009318923950195313,0.0007488637712334854,mle,1.0,6,50,0.5,0.5,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__reg_alpha': 0.5, 'xgb__reg_lambda': 0.5, 'xgb__subsample': 0.9}",0.8091225449289909,0.8175591968397184,0.9797145150105577,0.9830259538891876,0.9818513670398853,0.914254715541668,0.08244582766750803,139
