,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bag__max_features,param_bag__max_samples,param_bag__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
44,1.2507986068725585,0.08815442434162298,0.03391103744506836,0.0010707889602865515,0.75,0.75,100,3,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.8221757322175731,0.8112523158267241,0.8195483823897274,0.8190871758525807,0.82524459488401,0.819461640234123,0.0046550964496516415,26
21,3.1071990966796874,0.05157421166106079,0.019406700134277345,0.0010213373366220885,0.5,1.0,50,mle,"{'bag__max_features': 0.5, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 'mle'}",0.8064827535960365,0.8062225483461355,0.8157623196864837,0.8303697990494455,0.8337538328135856,0.8185182506983374,0.011629400700678078,27
41,0.6083463191986084,0.015269253685602857,0.017703819274902343,0.0007482104164214387,0.75,0.75,50,3,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.8224099169424842,0.7990799142363496,0.8158326732260486,0.8250880722087884,0.8296089093653853,0.8184038971958112,0.01064242639303079,28
77,0.934892225265503,0.037866690897942,0.01770305633544922,0.0003990379785390369,1.0,1.0,50,3,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.8073804617081954,0.8084993442827701,0.8207886892353873,0.8372878971066455,0.8152257377023491,0.8178364260070694,0.010866458154126363,29
58,0.4620205402374268,0.01049849824875885,0.017107534408569335,0.001741715154445506,1.0,0.5,50,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.8183533170965258,0.804244988446887,0.8172188985241391,0.818120466105228,0.8242207700625265,0.8164316880470613,0.006577990204572285,30
53,1.4451632976531983,0.05092814318668974,0.03500680923461914,0.0038946043517204647,0.75,1.0,100,3,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.8245045692041884,0.8049267262016278,0.8086227382639872,0.8215886350371049,0.8180934919217088,0.8155472321257233,0.007536041891450921,31
50,0.71535325050354,0.016139770213429105,0.017808246612548827,0.0005091319292883965,0.75,1.0,50,3,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.8089104685776141,0.7934672869959823,0.8105405236387893,0.8168853706328691,0.8243853133374076,0.8108377926365324,0.010253252458180328,32
70,1.2172670841217041,0.044853429276355876,0.0338080883026123,0.002334390175302647,1.0,0.75,100,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.8051218801390536,0.8022414080226481,0.8130237430167597,0.8167342408071374,0.8162652333119165,0.8106773010595031,0.005923584873291424,33
67,0.6039390087127685,0.01827980420922034,0.017403697967529295,0.001362223880218746,1.0,0.75,50,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.8044791731717978,0.7951508149628428,0.8080833611273244,0.8139383390311015,0.8172133159909946,0.8077730008568123,0.0077122778177918455,34
72,1.4263116836547851,0.03827622814286142,0.006500816345214844,0.000772637488751306,1.0,1.0,10,mle,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.8083640375528216,0.7970216907096318,0.8039663762194613,0.8148425122988411,0.809171589905923,0.8066732413373359,0.005938300661644797,35
56,0.127426815032959,0.006124082005988069,0.005398416519165039,0.0004922967970325129,1.0,0.5,10,3,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.7979636337142738,0.7952809175877933,0.8147799758192279,0.8123462644876178,0.8092394966542867,0.8059220576526398,0.00783975666327261,36
79,1.384989070892334,0.021553845574806753,0.030105018615722658,0.003467538082623342,1.0,1.0,100,2,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.8073518391307064,0.7957805116676033,0.7949350662886683,0.8140425664971234,0.8125146913638287,0.804924934989586,0.00812457290435601,37
65,0.16483573913574218,0.005060649909695111,0.0057999610900878905,0.0007478705750100642,1.0,0.75,10,3,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.7971387830720873,0.7904515081496284,0.7963655882598182,0.8162600058367381,0.8210265410914181,0.8042484852819382,0.012073311821931802,38
54,0.7917018890380859,0.009791285668949335,0.006202220916748047,0.00039923841394827014,1.0,0.5,10,mle,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7980885322342264,0.8085617935427465,0.7977439964979571,0.8091100016676395,0.7935295316001442,0.8014067711085427,0.006277127311568738,39
74,0.19485106468200683,0.003122293281138741,0.006600141525268555,0.0008020419002834806,1.0,1.0,10,3,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.7867930223360187,0.7984033805866066,0.8058268364879513,0.8091100016676394,0.7974158870449595,0.7995098256246351,0.007738137910155453,40
