,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bag__max_features,param_bag__max_samples,param_bag__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
18,0.6490725517272949,0.016513660142848333,0.004801225662231445,0.0004024291315294048,0.5,1.0,10,mle,"{'bag__max_features': 0.5, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7857868020304568,0.7736040609137056,0.7764227642276422,0.7764227642276422,0.7804878048780488,0.7785448392554992,0.004234119405844064,22
9,0.5475401878356934,0.030722338844144992,0.005402326583862305,0.0007983502850894179,0.5,0.75,10,mle,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7817258883248731,0.7756345177664975,0.7652439024390244,0.7713414634146342,0.7977642276422764,0.7783419999174612,0.01110469953693687,23
72,1.4609052658081054,0.031996173185800364,0.005202722549438476,0.00039866425102864033,1.0,1.0,10,mle,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7959390862944162,0.7776649746192893,0.7682926829268293,0.758130081300813,0.7804878048780488,0.7761029260038794,0.012642495460414932,24
32,0.49251632690429686,0.013265533319694668,0.016906213760375977,0.0009175736982235296,0.75,0.5,50,3,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.7766497461928934,0.7614213197969543,0.7804878048780488,0.7815040650406504,0.7733739837398373,0.7746873839296768,0.007234312238648416,25
27,0.5829442977905274,0.018772308798296455,0.0056015968322753905,0.0007999912706355049,0.75,0.5,10,mle,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.783756345177665,0.7715736040609137,0.7682926829268293,0.7733739837398373,0.7733739837398373,0.7740741199290166,0.0051846593050895225,26
54,0.7910003185272216,0.016815057394642542,0.006198072433471679,0.0007480994457916943,1.0,0.5,10,mle,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7796954314720812,0.76751269035533,0.7530487804878049,0.7896341463414634,0.7784552845528455,0.7736692666419049,0.012467605180061823,27
35,0.9664543151855469,0.019172953802005066,0.03130784034729004,0.0007501557041103255,0.75,0.5,100,3,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.7725888324873097,0.7604060913705584,0.7774390243902439,0.766260162601626,0.7774390243902439,0.7708266270479963,0.006633145959174931,28
0,0.35976672172546387,0.00825405877563112,0.005402660369873047,0.0007994914155796309,0.5,0.5,10,mle,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7766497461928934,0.7644670050761422,0.7530487804878049,0.7632113821138211,0.7855691056910569,0.7685892039123436,0.011319961634449796,29
62,1.2498713493347169,0.0111989726472212,0.03140878677368164,0.0017664619005371993,1.0,0.5,100,3,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.7736040609137056,0.7604060913705584,0.766260162601626,0.758130081300813,0.7723577235772358,0.7661516239527878,0.00618744795556663,30
59,0.627232027053833,0.006846419907753969,0.018600034713745116,0.005748062943638764,1.0,0.5,50,3,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.7736040609137056,0.7624365482233503,0.774390243902439,0.7510162601626016,0.7682926829268293,0.7659479592257851,0.00861012702569688,31
