,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bag__max_features,param_bag__max_samples,param_bag__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
71,1.6994579792022706,0.10982004024529297,0.03561420440673828,0.0068237344569419996,1.0,0.75,100,3,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.796852557297196,0.7991319552863299,0.7982703452013673,0.8138966480446927,0.8280810075272019,0.8072465026713574,0.012105803638797975,23
61,1.0667356967926025,0.06653791065700516,0.03830394744873047,0.005709921149516529,1.0,0.5,100,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.7999724182435105,0.7970555173921189,0.8030100892187109,0.8103685483198532,0.818493097017849,0.8057799340384084,0.007748478816089585,24
68,0.896397066116333,0.07710522048676884,0.022102212905883788,0.006755606686963154,1.0,0.75,50,3,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.7918566164990946,0.7971752118070734,0.7994064245810055,0.8064287501042275,0.8271851608084038,0.8044104327599608,0.012310553727484758,25
58,0.5401373386383057,0.05904978586338752,0.01999945640563965,0.006540385357225822,1.0,0.5,50,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.7953407647952705,0.7930613668061368,0.8030491745184691,0.8046751229884098,0.8232648519894067,0.8038782562195387,0.010649472522710802,26
44,1.3714358329772949,0.16140048477371247,0.038604211807250974,0.008910473058812124,0.75,0.75,100,3,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.79313162222361,0.7914402880992527,0.7949168264821146,0.8063062828316517,0.8295044374448257,0.8030598914162909,0.014210899259419851,27
41,0.697843599319458,0.08999818289700955,0.021507787704467773,0.006600957840568396,0.75,0.75,50,3,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.784784237806782,0.7894445138325111,0.7980462561494204,0.8067101642624864,0.8248319307977998,0.8007634205698,0.01418091576119533,28
80,1.7429737091064452,0.13210756897469306,0.028006505966186524,0.002468428853601913,1.0,1.0,100,3,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.7886638980828076,0.7933527966860259,0.7938823688818477,0.8056001417493539,0.8117389873536739,0.7986476385507418,0.008603940182584268,29
53,1.579301929473877,0.10020480471083927,0.03631772994995117,0.0028706204235268117,0.75,1.0,100,3,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.7805715148108828,0.7915912071441953,0.7957037438505794,0.8012538564162428,0.8234842430225815,0.7985209130488963,0.014204048621070034,30
50,0.8054734706878662,0.07720418987982788,0.021602106094360352,0.004128796104020648,0.75,1.0,50,3,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.7853696996190594,0.7879093028580945,0.7922824772784125,0.8051597807054115,0.8209220691708586,0.7983286659263673,0.013192272972931945,31
70,1.469128131866455,0.07317620141289752,0.03341951370239258,0.002249572971801104,1.0,0.75,100,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.7950155082328941,0.7884791523553779,0.7940491328274828,0.7973609605603269,0.8139355094834386,0.797768052691904,0.008593519867067955,32
27,0.5958496570587158,0.009704817951371696,0.006002092361450195,5.44012477758471e-06,0.75,0.5,10,mle,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.787100064530902,0.7993114969087616,0.7923450137580255,0.7931397481864421,0.8158734636098182,0.7975539573987899,0.009945807818989159,33
54,0.9800304889678955,0.06689032057402783,0.006306838989257812,0.0005940151391441297,1.0,0.5,10,mle,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 'mle'}",0.7922287100064531,0.7779486458918796,0.7925456516301176,0.8117860418577504,0.8120994154796044,0.797321692973161,0.013051149150597793,34
77,1.0949175834655762,0.11547585684805103,0.019203758239746092,0.001163588470197697,1.0,1.0,50,3,"{'bag__max_features': 1.0, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.7839776015320885,0.7896604841899291,0.7920219086133578,0.8014023805553239,0.8182684823886459,0.7970661714558691,0.011999501259629772,35
67,0.6749603271484375,0.06939420696911369,0.019208478927612304,0.002640316847571391,1.0,0.75,50,2,"{'bag__max_features': 1.0, 'bag__max_samples': 0.75, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.7924837111513562,0.787102666583401,0.7941090636204453,0.7937807471024764,0.8150403000433559,0.7965032977002069,0.009605144828411159,36
56,0.13403639793395997,0.007667300446182262,0.0062030315399169925,0.0007512402222400034,1.0,0.5,10,3,"{'bag__max_features': 1.0, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.7761636378775578,0.7774568579695664,0.7967616526307013,0.807924414241641,0.8077220420081592,0.7932057209455251,0.013989048859870783,37
