,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bag__max_features,param_bag__max_samples,param_bag__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
25,1.1013513088226319,0.0416377215792314,0.03671841621398926,0.0021523669283948004,0.5,1.0,100,2,"{'bag__max_features': 0.5, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.6657507441870147,0.6921329544744895,0.7118944384224131,0.7346655340615358,0.6701978175815795,0.6949282977454064,0.025836555901684738,69
17,0.9451127529144288,0.03217194688696983,0.036806583404541016,0.0032321742084661454,0.5,0.75,100,3,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 100, 'pca__n_components': 3}",0.6911806032598513,0.6949431711734216,0.7088848703410323,0.7104977903777203,0.6671890262694645,0.694539092284298,0.015620180742755792,70
49,0.5531243801116943,0.01490501698725597,0.018999052047729493,0.000631069909585405,0.75,1.0,50,2,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.6963092487354026,0.7011282499635714,0.6882321979488035,0.6875208454932044,0.6892822256697956,0.6924945535621555,0.005335112194405515,71
22,0.5499298572540283,0.008040914362743776,0.018805742263793945,0.0009236850610936099,0.5,1.0,50,2,"{'bag__max_features': 0.5, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 2}",0.6822243385582547,0.6866478278065739,0.6769573918118903,0.711865775869257,0.6981571153213295,0.6911704898734611,0.01248685748801713,72
46,0.12162327766418457,0.0029350923499439096,0.005601024627685547,0.0007985145519129671,0.75,1.0,10,2,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.6784513624346884,0.6948625075459522,0.6851105853414492,0.7178875177186692,0.675444919791683,0.6903513785664883,0.015296195964012192,73
52,1.0944329738616942,0.020249544477264552,0.03481111526489258,0.0009265229505008682,0.75,1.0,100,2,"{'bag__max_features': 0.75, 'bag__max_samples': 1.0, 'bag__n_estimators': 100, 'pca__n_components': 2}",0.6784045254897063,0.6867050729615521,0.7182523138497457,0.7089604352538981,0.6590349928697914,0.6902714680849387,0.021267186500134566,74
11,0.1057271957397461,0.0049933461960430525,0.0068012714385986325,0.0007487506016881473,0.5,0.75,10,3,"{'bag__max_features': 0.5, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.6774443681175711,0.6591181123670351,0.6940246393729677,0.7158133911448344,0.7010274813387032,0.6894855984682223,0.019566021875776198,75
37,0.1036189079284668,0.004389988721250367,0.006001901626586914,0.0006315064226403703,0.75,0.75,10,2,"{'bag__max_features': 0.75, 'bag__max_samples': 0.75, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.6671272299589917,0.6771451320801849,0.6672902943383641,0.7436812098724257,0.6834448571085308,0.6877377446716993,0.02864679795602207,76
23,0.5563374996185303,0.018960116247876482,0.019007110595703126,5.233491467834043e-06,0.5,1.0,50,3,"{'bag__max_features': 0.5, 'bag__max_samples': 1.0, 'bag__n_estimators': 50, 'pca__n_components': 3}",0.6809597410437352,0.6672339141114512,0.6816372050362711,0.730767426832319,0.6672073088555622,0.6855611191758677,0.023464564063994223,77
19,0.12202692031860352,0.0071409402330509094,0.007199001312255859,0.0015995288672036847,0.5,1.0,10,2,"{'bag__max_features': 0.5, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.6791461104519245,0.6959189408605508,0.7025087551071458,0.7081657008254816,0.6225272802302562,0.6816533574950717,0.031124068267644505,78
2,0.08293728828430176,0.003930798694152478,0.005600595474243164,0.0010193832597132654,0.5,0.5,10,3,"{'bag__max_features': 0.5, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.7297222048752056,0.6391603696996191,0.6902020970566164,0.711865775869257,0.6092044985608993,0.6760309892123194,0.04515068395423515,79
20,0.11822905540466308,0.004232670019715617,0.005600261688232422,0.00048807590607353654,0.5,1.0,10,3,"{'bag__max_features': 0.5, 'bag__max_samples': 1.0, 'bag__n_estimators': 10, 'pca__n_components': 3}",0.6925648951893254,0.631944878119861,0.6682101017260068,0.68139227049112,0.6630806679934601,0.6674385627039546,0.02052036407718161,80
28,0.085331392288208,0.00591222700171583,0.006598186492919922,0.0013565388398441337,0.75,0.5,10,2,"{'bag__max_features': 0.75, 'bag__max_samples': 0.5, 'bag__n_estimators': 10, 'pca__n_components': 2}",0.6861794583567518,0.6754642061658236,0.6518203326940716,0.698793045943467,0.6168231133677046,0.6658160313055637,0.02895315361587135,81
