,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
55,10.608586645126342,0.07909454981919214,0.00780019760131836,0.00039975698258534954,mle,1.0,4,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.7851225046316535,0.7838292845396448,0.7841188610022513,0.8136204452597348,0.8001817811417736,0.7933745753150115,0.011841543775837887,56
48,1.2843498229980468,0.016453818508743844,0.007799863815307617,0.00040006685882102707,mle,1.0,4,50,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",0.7828405045900205,0.7660520618664002,0.7826831276578003,0.7973296923205203,0.8014693975626701,0.7860749567994822,0.012542251676495045,57
50,2.517380619049072,0.00842776504063392,0.007799816131591797,0.0004002810767112965,mle,1.0,4,100,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",0.7815524886030101,0.7668586981410936,0.7824329817393479,0.788087321771033,0.802621200486839,0.7843105381482647,0.011534671428429472,58
58,3.67911810874939,0.03068473049326894,0.008399581909179688,0.0004899015913025418,mle,1.0,6,100,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",0.7643321051645539,0.7869569516434564,0.7768906862336363,0.8026140248478278,0.7883555597344323,0.7838298655247813,0.01273907442042778,59
62,9.809405946731568,0.19880566769395647,0.007805013656616211,0.00023868272454067384,mle,1.0,6,500,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",0.7706498886321529,0.7756015945377716,0.7807835820895521,0.8010193446176936,0.7907427431192181,0.7837594305992777,0.010898966371370453,60
60,6.194702911376953,0.028079370628066907,0.00940079689025879,0.0024156980175966433,mle,1.0,6,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.7674181394283811,0.7802020233560232,0.7789335445676645,0.8024733177686983,0.7890659687942374,0.783618598783001,0.011672633567610146,61
52,4.80242691040039,0.02044664503468845,0.008703517913818359,0.00040001068591505844,mle,1.0,4,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.7844902058743937,0.7642800641145735,0.7780528224797798,0.7872561077295088,0.8001608867576616,0.7828480173911834,0.011744158311830488,62
54,10.90575294494629,0.08075192763957954,0.008601188659667969,0.0010192759155969377,mle,1.0,4,500,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",0.7813859572430732,0.7662940527488082,0.7722212957558575,0.7904715250562828,0.8014354441884883,0.7823616549985021,0.012581940551062284,63
56,2.1903310775756837,0.04882265052630368,0.008199930191040039,0.0004004240994227602,mle,1.0,6,50,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 0.9}",0.7642072066446012,0.7883932846229106,0.7786156507962978,0.7944373801384141,0.7823196945241043,0.7815946433452655,0.01022624527770132,64
146,0.001199960708618164,0.0003997090713961572,0.0,0.0,100,0.01,4,100,0.9,"{'pca__n_components': 100, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",,,,,,,,65
