,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logistic__C,param_logistic__max_iter,param_logistic__penalty,param_logistic__solver,param_logistic__tol,param_pca__n_components,param_logistic__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3888,0.04553399085998535,0.00767795223923941,0.002602815628051758,0.0004875625083257764,100,1000,elasticnet,saga,0.001,0.95,0.9,"{'logistic__C': 100, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837652740481692,0.8344079810154249,0.8472598599182858,0.8581151505044609,0.8509342401496038,0.8456739944138935,0.008674457815993722,230
498,0.025826072692871092,0.0035071940148420568,0.003207111358642578,0.0006908529834674828,100,1000,l1,liblinear,0.001,0.95,,"{'logistic__C': 100, 'logistic__max_iter': 1000, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837647536376694,0.8344183892254209,0.8472494371716836,0.858120361877762,0.8509342401496037,0.8456739929602328,0.008673833580493232,231
4353,0.033171987533569335,0.0038213102586880164,0.0031062602996826173,0.0008709696990943274,1000,10000,elasticnet,saga,0.001,0.95,0.95,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376683527966859,0.834413185120423,0.8472650712915869,0.8581359959976653,0.850887227785352,0.8456739665983426,0.008670720096199163,232
3553,0.01694498062133789,0.0019050244631044285,0.0034971714019775392,0.0003164873290979596,10,10000,elasticnet,saga,0.1,0.95,0.95,"{'logistic__C': 10, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8380586606715377,0.8345432877453736,0.8463322354706913,0.858459101142333,0.8509760289178276,0.8456738627895527,0.008647424403703393,233
3916,0.0512547492980957,0.00946634280989752,0.003907299041748047,0.0006575529362459856,100,100,elasticnet,saga,0.001,0.85,0.95,"{'logistic__C': 100, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377464143716564,0.8339968567205812,0.8476194446760611,0.8565830067539397,0.8524229650175774,0.8456737375079632,0.008573703993862692,234
3721,0.03605284690856934,0.0019124446122112048,0.00260777473449707,0.0005889489731143561,100,10000,elasticnet,saga,0.001,0.85,0.1,"{'logistic__C': 100, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377360061616603,0.8339916526155832,0.8476559242891686,0.8565725840073377,0.8524125178255214,0.8456737369798543,0.008574424365281611,235
3623,0.02134871482849121,0.003231484794389464,0.002462291717529297,0.00045071251550769423,100,1000,elasticnet,saga,0.01,0.95,0,"{'logistic__C': 100, 'logistic__l1_ratio': 0, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8377255979516642,0.8343507358604467,0.8472025348119737,0.8580786708913534,0.8510073704939956,0.8456729820018868,0.008672375915917253,236
623,0.022968530654907227,0.0013553553572891392,0.0025148391723632812,0.0004532884853651589,1000,10000,l1,liblinear,0.01,0.95,,"{'logistic__C': 1000, 'logistic__max_iter': 10000, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8375850871167178,0.8344704302754011,0.8473015509046944,0.8580213457850413,0.8509864761098835,0.8456729780383476,0.008651921789823136,237
4068,0.03630213737487793,0.008341266775009126,0.002504110336303711,0.0009998893639556674,1000,1000,elasticnet,saga,0.001,0.95,0.05,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376319240616998,0.8343819604904349,0.8472494371716834,0.8581516301175685,0.8509499109376877,0.845672972555815,0.008697052699161295,238
3473,0.02392854690551758,0.0027251233812599063,0.0028113842010498045,0.00022969466163413936,10,100,elasticnet,saga,0.01,0.95,0.9,"{'logistic__C': 10, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8377620266866505,0.8342882866004704,0.8472650712915868,0.8580786708913534,0.8509708053217996,0.845672972158372,0.00867983064857647,239
3753,0.03224568367004395,0.0024074848167514725,0.0027045249938964845,0.0006040402829486365,100,1000,elasticnet,saga,0.001,0.95,0.2,"{'logistic__C': 100, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376319240616998,0.8344079810154248,0.8472650712915868,0.8581099391311597,0.8509499109376877,0.8456729652875117,0.008678911106311436,240
2853,0.034019088745117186,0.006174148470368911,0.00250859260559082,0.0007836837539325243,1,1000,elasticnet,saga,0.001,0.95,0.05,"{'logistic__C': 1, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.83765794458669,0.8344287974354171,0.8472650712915868,0.8580630367714499,0.8509499109376877,0.8456729522045663,0.00865524922599049,241
3978,0.03209972381591797,0.003133046607971663,0.002597618103027344,0.00048808804150275416,100,1000,elasticnet,saga,0.001,0.95,1,"{'logistic__C': 100, 'logistic__l1_ratio': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837673556901684,0.834402776910427,0.8472650712915868,0.8580838822646544,0.8509394637456318,0.8456729502227969,0.008663825348288285,242
3198,0.028720617294311523,0.0036047494794480615,0.0029257774353027345,0.0023971108595751186,10,100,elasticnet,saga,0.001,0.95,0,"{'logistic__C': 10, 'logistic__l1_ratio': 0, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837647536376694,0.834418389225421,0.8472598599182858,0.85810993913116,0.8509290165535758,0.8456729482410272,0.008670589592487761,243
533,0.02418484687805176,0.006335654016683504,0.004037046432495117,0.001283313338361383,100,10000,l1,liblinear,0.01,0.95,,"{'logistic__C': 100, 'logistic__max_iter': 10000, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8375798830117196,0.8345276754303794,0.8472859167847913,0.8580265571583424,0.8509446873416596,0.8456729439453785,0.008633879368855917,244
1108,0.02013683319091797,0.0019014545686183095,0.0032535552978515624,0.00028992007435866857,1,1000,l2,lbfgs,0.1,0.95,,"{'logistic__C': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.837647536376694,0.8344444097504111,0.8472442257983824,0.8580995163845577,0.8509290165535759,0.8456729409727244,0.008660278001558582,245
1153,0.016045141220092773,0.002133136670702164,0.0034166812896728516,0.0007413267942647856,1,10000,l2,lbfgs,0.1,0.95,,"{'logistic__C': 1, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.837647536376694,0.8344444097504111,0.8472442257983824,0.8580995163845577,0.8509290165535759,0.8456729409727244,0.008660278001558582,245
1063,0.017978715896606445,0.0020213167935631917,0.003000307083129883,0.0008925233999205802,1,100,l2,lbfgs,0.1,0.95,,"{'logistic__C': 1, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.837647536376694,0.8344444097504111,0.8472442257983824,0.8580995163845577,0.8509290165535759,0.8456729409727244,0.008660278001558582,245
1133,0.031610727310180664,0.002627011051829172,0.0035066127777099608,0.0010907268402845797,1,10000,l2,newton-cg,0.01,0.95,,"{'logistic__C': 1, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'newton-cg', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.837647536376694,0.834444409750411,0.8472494371716836,0.8580995163845576,0.8509237929575478,0.8456729385281788,0.008659833666280866,248
1043,0.031023216247558594,0.003918675850549186,0.0030222415924072267,0.0009666768527134194,1,100,l2,newton-cg,0.01,0.95,,"{'logistic__C': 1, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'newton-cg', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.837647536376694,0.834444409750411,0.8472494371716836,0.8580995163845576,0.8509237929575478,0.8456729385281788,0.008659833666280866,248
1088,0.03136653900146484,0.002226824716526035,0.003721809387207031,0.0009818708210540153,1,1000,l2,newton-cg,0.01,0.95,,"{'logistic__C': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'newton-cg', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.837647536376694,0.834444409750411,0.8472494371716836,0.8580995163845576,0.8509237929575478,0.8456729385281788,0.008659833666280866,248
4141,0.033378314971923825,0.0029245720148354305,0.0023074626922607424,0.0007546533754706415,1000,100,elasticnet,saga,0.001,0.85,0.2,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8376943733216762,0.8340020608255793,0.8476194446760611,0.8565777953806388,0.8524699773818293,0.8456727303171568,0.008588031383514064,251
4171,0.0322972297668457,0.004387483259214706,0.002921867370605469,0.0007459493554925191,1000,10000,elasticnet,saga,0.001,0.85,0.2,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377412102666584,0.8339812444055872,0.8476142333027599,0.8565830067539397,0.8524438594016892,0.8456727108261269,0.00858197655531075,252
466,0.021244907379150392,0.0019416754372150562,0.003898954391479492,0.0009397084402989924,100,100,l1,liblinear,0.001,0.85,,"{'logistic__C': 100, 'logistic__max_iter': 100, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377308020566622,0.8340176731405733,0.8476090219294589,0.8565777953806387,0.8524281886136054,0.8456726962241877,0.00856995295576543,253
3631,0.027242755889892577,0.004666269657408855,0.002807331085205078,0.0004021261193316107,100,10000,elasticnet,saga,0.001,0.85,0,"{'logistic__C': 100, 'logistic__l1_ratio': 0, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377464143716563,0.8339916526155832,0.8476246560493621,0.8565934295005421,0.8524072942294935,0.8456726893533274,0.008575547755532471,254
3586,0.032217788696289065,0.0036624228025460576,0.0020235538482666015,3.385295321518501e-05,10,10000,elasticnet,saga,0.001,0.85,1,"{'logistic__C': 10, 'logistic__l1_ratio': 1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377568225816524,0.8340072649305773,0.8475881764362544,0.8565934295005421,0.8524177414215494,0.845672686974115,0.008569369372837725,255
4053,0.03701448440551758,0.00509162754960475,0.0027383804321289063,0.00038103453130494566,1000,100,elasticnet,saga,0.001,0.95,0.05,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376683527966859,0.8343975728054289,0.8472285916784791,0.8581047277578587,0.8509603581297437,0.8456719206336393,0.008673332761427677,256
2868,0.03762235641479492,0.004099241799743175,0.002911233901977539,0.0005013139558824131,1,10000,elasticnet,saga,0.001,0.95,0.05,"{'logistic__C': 1, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837678761006682,0.834413185120423,0.8472285916784792,0.8580786708913534,0.8509603581297438,0.8456719133653363,0.008659884225873339,257
438,0.028298473358154295,0.004193985495513528,0.0036838531494140627,0.0009822469699487142,10,10000,l1,liblinear,0.001,0.95,,"{'logistic__C': 10, 'logistic__max_iter': 10000, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376787610066819,0.834413185120423,0.8472494371716834,0.8580630367714501,0.8509551345337157,0.8456719109207909,0.00865552300973879,258
4158,0.03945765495300293,0.007978243886697775,0.0032992839813232424,0.0008701983851852315,1000,1000,elasticnet,saga,0.001,0.95,0.2,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376683527966859,0.834397572805429,0.8472442257983824,0.8581099391311597,0.8509394637456318,0.8456719108554578,0.00867284815022313,259
3573,0.03251428604125976,0.0023543734050487366,0.0025098323822021484,0.00044412253007501516,10,1000,elasticnet,saga,0.001,0.95,1,"{'logistic__C': 10, 'logistic__l1_ratio': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376735569016841,0.834434001540415,0.8472233803051781,0.8580890936379555,0.8509394637456318,0.8456718992261729,0.008655690277504723,260
3243,0.04365029335021973,0.002993769245739898,0.001602935791015625,0.0013599498692881296,10,100,elasticnet,saga,0.001,0.95,0.05,"{'logistic__C': 10, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376683527966859,0.8343975728054288,0.8472754940381889,0.8581047277578588,0.8509133457654919,0.8456718986327308,0.008669333251576018,261
1083,0.036379528045654294,0.004664496792354504,0.003909492492675781,0.0008016769554345433,1,1000,l2,newton-cg,0.001,0.95,,"{'logistic__C': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'newton-cg', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837647536376694,0.834439205645413,0.8472494371716836,0.8580995163845576,0.8509237929575478,0.8456718977071791,0.008661183362449854,262
1038,0.03452830314636231,0.0014849711242233144,0.0030098915100097655,0.0009619419145038888,1,100,l2,newton-cg,0.001,0.95,,"{'logistic__C': 1, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'newton-cg', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837647536376694,0.834439205645413,0.8472494371716836,0.8580995163845576,0.8509237929575478,0.8456718977071791,0.008661183362449854,262
1128,0.035377216339111325,0.0035714907524683416,0.003025531768798828,0.0005571987160823727,1,10000,l2,newton-cg,0.001,0.95,,"{'logistic__C': 1, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'newton-cg', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837647536376694,0.834439205645413,0.8472494371716836,0.8580995163845576,0.8509237929575478,0.8456718977071791,0.008661183362449854,262
3608,0.027387475967407225,0.0038713721116402492,0.003115272521972656,0.00037252533643798984,100,100,elasticnet,saga,0.01,0.95,0,"{'logistic__C': 100, 'logistic__l1_ratio': 0, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.8377099856366701,0.8344600220654051,0.8471712665721671,0.8582245893437839,0.8507932030568484,0.845671813334975,0.00866191828628118,265
3681,0.027769994735717774,0.0032851685352269728,0.002908611297607422,0.0004975361181309535,100,10000,elasticnet,saga,0.01,0.85,0.05,"{'logistic__C': 100, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8377516184766544,0.8339864485105852,0.8475204285833403,0.856588218127241,0.852511766150053,0.8456716959695747,0.008586587960785938,266
2871,0.019565677642822264,0.002633202693756414,0.0020065784454345705,0.00032045076249855253,1,10000,elasticnet,saga,0.01,0.85,0.05,"{'logistic__C': 1, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8377724348966465,0.8339344074606049,0.8475152172100392,0.8566976569665637,0.8524386358056613,0.8456716704679031,0.008613061340246034,267
4296,0.029250955581665038,0.0020074864894919866,0.0032103538513183595,0.00043495138346806507,1000,1000,elasticnet,saga,0.01,0.85,0.9,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8378140677366306,0.8339708361955911,0.847499583090136,0.856598640873843,0.8524752009778571,0.8456716657748113,0.008575306613260909,268
3406,0.029063081741333006,0.004120551326667253,0.0019075393676757813,0.0004970004276038538,10,10000,elasticnet,saga,0.001,0.85,0.5,"{'logistic__C': 10, 'logistic__l1_ratio': 0.5, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377308020566623,0.833976040300589,0.8476455015425665,0.8565777953806387,0.8524281886136053,0.8456716655788125,0.008582951279272315,269
4231,0.03023695945739746,0.004487331836291784,0.002309703826904297,0.0008843916731376183,1000,100,elasticnet,saga,0.001,0.85,0.8,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.8, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377464143716564,0.833965632090593,0.8476455015425666,0.8565777953806386,0.8524229650175774,0.8456716616806064,0.008582080942309089,270
4276,0.03498897552490234,0.0029006027050470337,0.003117227554321289,0.0010293885383239481,1000,100,elasticnet,saga,0.001,0.85,0.9,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.9, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377151897416683,0.8340124690355752,0.8476246560493622,0.8565882181272408,0.8524177414215495,0.8456716548750791,0.008575980438141607,271
3216,0.01895899772644043,0.0050474359470481876,0.004836893081665039,0.004230578855960336,10,1000,elasticnet,saga,0.01,0.85,0,"{'logistic__C': 10, 'logistic__l1_ratio': 0, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8377151897416681,0.8340020608255792,0.8477080380221795,0.85653610439423,0.8523968470374377,0.8456716480042189,0.008566167077470472,272
616,0.02049388885498047,0.0035540152780883278,0.0032140731811523436,0.0008063662954107517,1000,10000,l1,liblinear,0.001,0.85,,"{'logistic__C': 1000, 'logistic__max_iter': 10000, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377360061616603,0.8340124690355752,0.847619444676061,0.8565777953806386,0.8524125178255215,0.8456716466158912,0.008568408884909652,273
378,0.02460966110229492,0.005349095416083572,0.003515338897705078,0.0010920853372917727,10,100,l1,liblinear,0.001,0.95,,"{'logistic__C': 10, 'logistic__max_iter': 100, 'logistic__penalty': 'l1', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837668352796686,0.8344079810154249,0.8472442257983824,0.8580838822646544,0.8509499109376878,0.8456708705625671,0.008663943040449242,274
2838,0.031447744369506835,0.005745270390406198,0.002447843551635742,0.0005460810669174967,1,100,elasticnet,saga,0.001,0.95,0.05,"{'logistic__C': 1, 'logistic__l1_ratio': 0.05, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.83765794458669,0.8344652261704032,0.8472390144250813,0.8580317685316435,0.8509603581297436,0.8456708623687124,0.008637163903006109,275
1148,0.016435909271240234,0.0015214403790369585,0.0025116920471191405,0.0010035293221938256,1,10000,l2,lbfgs,0.01,0.95,,"{'logistic__C': 1, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.837647536376694,0.834439205645413,0.8472494371716836,0.8580995163845576,0.8509185693615199,0.8456708529879735,0.00866055010331696,276
1058,0.01828293800354004,0.003274188645126617,0.003024435043334961,0.0009733550382929942,1,100,l2,lbfgs,0.01,0.95,,"{'logistic__C': 1, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.837647536376694,0.834439205645413,0.8472494371716836,0.8580995163845576,0.8509185693615199,0.8456708529879735,0.00866055010331696,276
1143,0.016396522521972656,0.0023360463544596258,0.0026499271392822266,0.0004378125128911661,1,10000,l2,lbfgs,0.001,0.95,,"{'logistic__C': 1, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837647536376694,0.834439205645413,0.8472494371716836,0.8580995163845576,0.8509185693615199,0.8456708529879735,0.00866055010331696,276
1053,0.020881080627441408,0.0022432126931920173,0.0031095504760742187,0.0006648388087075571,1,100,l2,lbfgs,0.001,0.95,,"{'logistic__C': 1, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837647536376694,0.834439205645413,0.8472494371716836,0.8580995163845576,0.8509185693615199,0.8456708529879735,0.00866055010331696,276
1103,0.01926102638244629,0.002470739838641074,0.003620767593383789,0.0011316407154296501,1,1000,l2,lbfgs,0.01,0.95,,"{'logistic__C': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs', 'logistic__tol': 0.01, 'pca__n_components': 0.95}",0.837647536376694,0.834439205645413,0.8472494371716836,0.8580995163845576,0.8509185693615199,0.8456708529879735,0.00866055010331696,276
1098,0.019218969345092773,0.002452910670596047,0.0031422138214111327,0.0007277573252714097,1,1000,l2,lbfgs,0.001,0.95,,"{'logistic__C': 1, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'lbfgs', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.837647536376694,0.834439205645413,0.8472494371716836,0.8580995163845576,0.8509185693615199,0.8456708529879735,0.00866055010331696,276
2913,0.039120054244995116,0.003133853239044083,0.000402069091796875,0.00080413818359375,1,10000,elasticnet,saga,0.001,0.95,0.1,"{'logistic__C': 1, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 10000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.95}",0.8376787610066821,0.8344964508003914,0.8471816893187692,0.8580578253981489,0.8509394637456318,0.8456708380539247,0.00862807938895741,282
3931,0.03040943145751953,0.005317479163968661,0.0024939060211181642,0.0004570557017136201,100,1000,elasticnet,saga,0.001,0.85,0.95,"{'logistic__C': 100, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 1000, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8376995774266741,0.8340072649305772,0.8476298674226632,0.8565830067539398,0.8524334122096333,0.8456706257486977,0.008581673086088636,283
1246,0.036452293395996094,0.00588124363741567,0.002514171600341797,0.0008775556741645673,10,1000,l2,sag,0.001,0.85,,"{'logistic__C': 10, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'sag', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377620266866505,0.8339812444055872,0.8475933878095555,0.8565830067539397,0.8524334122096333,0.8456706155730732,0.00857554580386359,284
4096,0.03116183280944824,0.00456000823248301,0.002407550811767578,0.0004873570388502225,1000,100,elasticnet,saga,0.001,0.85,0.1,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.1, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377464143716563,0.8339968567205812,0.8475569081964479,0.8566194863670474,0.8524334122096333,0.8456706155730732,0.008581851784996994,284
4146,0.02257370948791504,0.003669778212476104,0.003188943862915039,0.0007753082536258102,1000,100,elasticnet,saga,0.01,0.85,0.2,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.2, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.01, 'pca__n_components': 0.85}",0.8378296800516247,0.8339239992506088,0.8474839489702326,0.8566976569665637,0.8524177414215494,0.8456706053321158,0.008600823123356954,286
571,0.02094755172729492,0.0024512426243286888,0.003593111038208008,0.0005152194624547524,1000,1000,l2,liblinear,0.001,0.85,,"{'logistic__C': 1000, 'logistic__max_iter': 1000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377360061616602,0.8340228772455713,0.8476246560493621,0.8565569498874344,0.8524125178255214,0.8456706014339099,0.008560509676709894,287
601,0.016783905029296876,0.0016392412659599082,0.004275846481323242,0.0008177826133193354,1000,10000,l2,liblinear,0.001,0.85,,"{'logistic__C': 1000, 'logistic__max_iter': 10000, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377360061616602,0.8340228772455713,0.8476246560493621,0.8565569498874344,0.8524125178255214,0.8456706014339099,0.008560509676709894,287
541,0.030654287338256835,0.003908005630486067,0.005331230163574219,0.0008304510633059318,1000,100,l2,liblinear,0.001,0.85,,"{'logistic__C': 1000, 'logistic__max_iter': 100, 'logistic__penalty': 'l2', 'logistic__solver': 'liblinear', 'logistic__tol': 0.001, 'pca__n_components': 0.85}",0.8377360061616602,0.8340228772455713,0.8476246560493621,0.8565569498874344,0.8524125178255214,0.8456706014339099,0.008560509676709894,287
4333,0.020403575897216798,0.0029836979070927655,0.0026071548461914064,0.00036087946572825646,1000,100,elasticnet,saga,0.1,0.95,0.95,"{'logistic__C': 1000, 'logistic__l1_ratio': 0.95, 'logistic__max_iter': 100, 'logistic__penalty': 'elasticnet', 'logistic__solver': 'saga', 'logistic__tol': 0.1, 'pca__n_components': 0.95}",0.8379805990965673,0.833695018630696,0.8477445176352872,0.8575106312015343,0.8514200345802057,0.8456701602288581,0.008718877602810461,290
