,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
44,8.87032642364502,0.1515693288465723,0.009822368621826172,0.002231736591504302,mle,0.1,6,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.8326125647911072,0.8222017527425635,0.8285770866338699,0.8369960602017845,0.836684270185281,0.8314143469109212,0.0055368813940345415,42
39,13.02877893447876,0.1305650271829835,0.00831146240234375,0.00039755522464467175,mle,0.1,4,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.8341139490830367,0.81444763629551,0.8286265946802301,0.8363915408988577,0.8325262877470108,0.8292212017409291,0.007808817160463383,43
11,4.74950475692749,0.08838551535792337,0.0061032772064208984,0.004986605935387243,mle,0.001,6,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.8175805075043194,0.8287433127250775,0.8133520595347286,0.8334002126240306,0.8456375137772345,0.8277427212330781,0.01152036218489918,44
38,13.243878936767578,0.2210835141575429,0.010310506820678711,0.0013576018881865475,mle,0.1,4,500,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",0.8312360790191302,0.8137450821207768,0.8253773034269991,0.8320061702659884,0.8331113305021443,0.8270951930670079,0.007192150585850787,45
47,21.045512390136718,0.20826173770984935,0.009518623352050781,1.3231694150458916e-06,mle,0.1,6,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.8252045213264223,0.8160218780574116,0.8241734761944469,0.8278422829984158,0.8303167066271762,0.8247117730407745,0.004842772187343033,46
9,2.5405704021453857,0.03707403110383096,0.007999658584594727,0.003999829324628438,mle,0.001,6,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.001, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.8130945689960241,0.8259383001311434,0.8097744517635288,0.8306329734011507,0.8374364680133097,0.8233753524610314,0.010465521883617747,47
46,21.688202905654908,0.1124484594663876,0.010120773315429687,0.000809703818875351,mle,0.1,6,500,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 0.9}",0.8212285851079332,0.8140391140531651,0.8177061619277912,0.830802343033436,0.8284623300372441,0.8224477068319139,0.006334801918551219,48
59,3.8337722301483153,0.026986902090318718,0.00921945571899414,0.0011678112662006615,mle,1.0,6,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.7952965299027874,0.7898166073398698,0.7982521053948136,0.801488368214792,0.8051650917524642,0.7980037405209455,0.0052506648301373455,49
57,2.1516305923461916,0.04704745864923359,0.007811355590820313,0.000814339190117976,mle,1.0,6,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.7984346052165949,0.7869439413809612,0.7995341032268825,0.7994168473276078,0.7991161675520663,0.7966891329408226,0.004887539477334087,50
61,6.682086658477783,0.09653431932502243,0.03138079643249512,0.04069181650115823,mle,1.0,6,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.7952496929578051,0.786871083910989,0.7977309680647044,0.7996435420662051,0.8037442736328544,0.7966479121265115,0.005622215618937488,51
63,7.778050136566162,1.0822572885127244,0.007709932327270508,0.001028156645410061,mle,1.0,6,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.7946616290930286,0.788934511542705,0.7951982406403735,0.8000031268239807,0.8013153014798449,0.7960225619159865,0.004396136733219173,52
51,2.747231197357178,0.035847739393035524,0.008221912384033202,0.0004016616340573531,mle,1.0,4,100,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 100, 'xgb__subsample': 1}",0.8086502633277128,0.7811361602031682,0.7921652213791377,0.7971056032685734,0.7999519429165426,0.795801838219027,0.009080884249711348,53
60,6.503318834304809,0.05168464761877077,0.009519720077514648,0.0007090895554801096,mle,1.0,6,200,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 200, 'xgb__subsample': 0.9}",0.7946772414080228,0.7868945023834801,0.7817007837905445,0.8096493788043024,0.8023286791092724,0.7950501170991245,0.010109141355490639,54
58,3.8893043994903564,0.04843399954892634,0.00871448516845703,0.0007530342390074783,mle,1.0,6,100,0.9,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 6, 'xgb__n_estimators': 100, 'xgb__subsample': 0.9}",0.7989888423988842,0.7856247007639626,0.7795015842574835,0.8073355290586174,0.7995497260223883,0.7942000765002672,0.010135816553035379,55
53,5.211996698379517,0.12417123125217067,0.00951542854309082,0.0008378848245856989,mle,1.0,4,200,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 200, 'xgb__subsample': 1}",0.8047315722642019,0.7828613210100126,0.7875427332610687,0.795953889769032,0.7982072618431981,0.7938593556295027,0.007776283686870974,56
55,11.30524582862854,0.056024012558881967,0.008514833450317384,0.0006349121302082051,mle,1.0,4,500,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__subsample': 1}",0.8001415516559462,0.7845578592393678,0.7838426582172935,0.7984761944467607,0.8006623519763476,0.7935361231071433,0.0076601777094305636,57
49,1.3429837226867676,0.008160742175926699,0.008917284011840821,0.00048778496141330325,mle,1.0,4,50,1,"{'pca__n_components': 'mle', 'xgb__learning_rate': 1.0, 'xgb__max_depth': 4, 'xgb__n_estimators': 50, 'xgb__subsample': 1}",0.8082937821353483,0.7814640188180436,0.7874202659884932,0.7958991703493704,0.791233761145848,0.7928621996874208,0.009050324958220739,58
